56.00000,66.00000,95.00000
141.00000,131.00000,70.00000
116.00000,91.00000,145.00000
116.00000,41.00000,65.00000
31.00000,121.00000,65.00000
61.00000,101.00000,140.00000
126.00000,86.00000,100.00000
116.00000,141.00000,120.00000
41.00000,36.00000,65.00000
121.00000,36.00000,105.00000
41.00000,76.00000,70.00000
46.00000,66.00000,130.00000
41.00000,116.00000,95.00000
136.00000,71.00000,125.00000
56.00000,111.00000,115.00000
111.00000,61.00000,120.00000
126.00000,111.00000,120.00000
126.00000,61.00000,80.00000
136.00000,116.00000,95.00000
61.00000,46.00000,120.00000
31.00000,61.00000,90.00000
41.00000,86.00000,100.00000
136.00000,96.00000,85.00000
46.00000,51.00000,80.00000
141.00000,86.00000,110.00000
61.00000,36.00000,75.00000
121.00000,66.00000,135.00000
46.00000,51.00000,110.00000
36.00000,136.00000,80.00000
121.00000,81.00000,115.00000
116.00000,56.00000,85.00000
126.00000,96.00000,110.00000
61.00000,101.00000,125.00000
131.00000,81.00000,85.00000
51.00000,46.00000,70.00000
121.00000,86.00000,135.00000
116.00000,56.00000,70.00000
111.00000,46.00000,100.00000
56.00000,76.00000,140.00000
41.00000,91.00000,80.00000
131.00000,46.00000,70.00000
126.00000,46.00000,95.00000
36.00000,111.00000,85.00000
66.00000,126.00000,120.00000
141.00000,76.00000,90.00000
106.00000,66.00000,140.00000
136.00000,66.00000,110.00000
36.00000,81.00000,115.00000
131.00000,71.00000,65.00000
56.00000,61.00000,90.00000
121.00000,101.00000,125.00000
46.00000,96.00000,100.00000
51.00000,71.00000,85.00000
51.00000,56.00000,85.00000
116.00000,71.00000,130.00000
116.00000,51.00000,80.00000
46.00000,86.00000,95.00000
136.00000,76.00000,85.00000
41.00000,66.00000,80.00000
121.00000,76.00000,120.00000
126.00000,91.00000,115.00000
121.00000,76.00000,130.00000
111.00000,61.00000,130.00000
51.00000,76.00000,90.00000
131.00000,51.00000,80.00000
111.00000,41.00000,70.00000
36.00000,91.00000,95.00000
56.00000,96.00000,140.00000
61.00000,51.00000,85.00000
61.00000,121.00000,120.00000
31.00000,116.00000,70.00000
116.00000,86.00000,140.00000
46.00000,46.00000,115.00000
121.00000,116.00000,120.00000
136.00000,46.00000,80.00000
46.00000,86.00000,130.00000
31.00000,76.00000,75.00000
56.00000,46.00000,115.00000
136.00000,111.00000,105.00000
31.00000,111.00000,80.00000
51.00000,56.00000,135.00000
