13.000,91.000,73.000
14.000,82.000,70.000
15.000,103.000,69.000
15.000,108.000,71.000
16.000,73.000,69.000
16.000,80.000,64.000
16.000,85.000,78.000
18.000,99.000,73.000
18.000,104.000,74.000
18.000,127.000,70.000
19.000,64.000,70.000
19.000,65.000,83.000
19.000,89.000,86.000
19.000,97.000,80.000
19.000,117.000,78.000
20.000,45.000,68.000
20.000,74.000,65.000
20.000,115.000,79.000
20.000,124.000,75.000
21.000,57.000,82.000
21.000,64.000,76.000
21.000,71.000,88.000
21.000,74.000,74.000
21.000,87.000,65.000
21.000,96.000,63.000
21.000,96.000,92.000
21.000,96.000,103.000
21.000,113.000,70.000
21.000,114.000,87.000
21.000,146.000,63.000
22.000,70.000,90.000
22.000,95.000,86.000
22.000,130.000,73.000
22.000,134.000,71.000
23.000,88.000,81.000
23.000,92.000,88.000
23.000,108.000,91.000
23.000,111.000,83.000
23.000,117.000,89.000
23.000,124.000,74.000
23.000,132.000,82.000
24.000,70.000,70.000
24.000,76.000,88.000
24.000,81.000,104.000
24.000,86.000,99.000
24.000,91.000,105.000
24.000,109.000,74.000
24.000,119.000,69.000
24.000,125.000,81.000
24.000,125.000,87.000
24.000,132.000,61.000
25.000,64.000,98.000
25.000,75.000,92.000
25.000,105.000,87.000
25.000,122.000,91.000
26.000,50.000,74.000
26.000,58.000,74.000
26.000,68.000,94.000
26.000,90.000,111.000
26.000,106.000,75.000
26.000,117.000,83.000
26.000,122.000,62.000
27.000,40.000,73.000
27.000,55.000,87.000
27.000,70.000,78.000
27.000,81.000,116.000
27.000,84.000,85.000
27.000,91.000,91.000
27.000,98.000,65.000
27.000,100.000,98.000
27.000,101.000,79.000
27.000,106.000,88.000
27.000,112.000,68.000
27.000,116.000,72.000
27.000,118.000,94.000
28.000,48.000,107.000
28.000,55.000,82.000
28.000,61.000,122.000
28.000,69.000,98.000
28.000,79.000,117.000
28.000,93.000,66.000
28.000,93.000,90.000
28.000,98.000,82.000
28.000,110.000,109.000
29.000,49.000,67.000
29.000,61.000,75.000
29.000,61.000,86.000
29.000,61.000,101.000
29.000,73.000,111.000
29.000,74.000,96.000
29.000,81.000,70.000
29.000,81.000,127.000
29.000,86.000,105.000
29.000,105.000,104.000
29.000,110.000,96.000
29.000,122.000,89.000
29.000,122.000,98.000
30.000,40.000,68.000
30.000,47.000,113.000
30.000,67.000,121.000
30.000,78.000,78.000
30.000,89.000,89.000
30.000,104.000,96.000
30.000,107.000,75.000
30.000,116.000,104.000
30.000,118.000,97.000
31.000,39.000,90.000
31.000,46.000,95.000
31.000,52.000,68.000
31.000,102.000,85.000
31.000,115.000,97.000
32.000,26.000,80.000
32.000,55.000,105.000
32.000,56.000,113.000
32.000,65.000,117.000
32.000,67.000,74.000
32.000,67.000,99.000
32.000,80.000,75.000
32.000,87.000,121.000
32.000,88.000,69.000
32.000,98.000,108.000
32.000,113.000,104.000
33.000,32.000,100.000
33.000,45.000,81.000
33.000,54.000,71.000
33.000,71.000,74.000
33.000,78.000,99.000
33.000,87.000,114.000
33.000,88.000,103.000
33.000,92.000,100.000
33.000,101.000,81.000
33.000,101.000,93.000
34.000,42.000,102.000
34.000,45.000,93.000
34.000,57.000,94.000
34.000,71.000,101.000
34.000,72.000,80.000
34.000,77.000,109.000
34.000,138.000,99.000
35.000,35.000,79.000
35.000,38.000,78.000
35.000,76.000,77.000
35.000,80.000,96.000
35.000,81.000,64.000
35.000,84.000,96.000
35.000,86.000,133.000
35.000,88.000,93.000
35.000,97.000,80.000
35.000,101.000,63.000
35.000,109.000,96.000
35.000,126.000,102.000
36.000,37.000,69.000
36.000,37.000,94.000
36.000,53.000,123.000
36.000,60.000,73.000
36.000,65.000,131.000
36.000,70.000,82.000
36.000,70.000,128.000
36.000,98.000,64.000
