11.145,98.251,67.990
11.625,92.084,62.733
14.354,109.811,65.782
15.055,114.223,68.868
13.325,84.133,60.675
13.812,90.360,55.985
13.984,93.135,73.366
17.240,105.998,69.284
17.999,110.231,71.674
21.707,132.235,69.423
16.094,74.412,61.498
15.788,74.515,76.341
18.754,96.673,82.697
18.937,104.405,76.485
21.922,123.255,77.428
17.079,53.256,56.782
17.679,84.337,56.832
22.676,121.286,78.501
24.061,129.820,74.741
17.645,65.961,75.623
17.923,73.975,68.252
18.492,79.735,83.191
17.879,84.604,66.571
18.934,96.803,58.149
19.068,104.931,57.041
21.752,104.947,90.295
21.960,105.764,101.118
22.192,118.356,67.922
23.143,122.069,87.094
28.215,149.629,65.323
19.551,78.630,85.463
22.142,102.024,83.700
27.349,135.709,73.231
27.946,139.416,71.501
21.817,94.610,77.468
22.974,99.049,85.631
24.658,116.622,90.766
24.880,117.593,82.850
25.124,125.329,89.289
26.957,129.463,73.664
28.379,140.887,82.986
21.094,79.981,62.503
22.032,84.031,83.999
23.368,90.891,100.833
23.726,95.669,95.888
24.317,100.948,102.848
24.913,114.010,71.876
26.121,124.287,67.222
28.027,132.984,81.806
27.712,134.014,87.762
28.638,135.987,61.215
22.650,72.746,93.365
23.184,83.185,88.331
26.088,111.610,86.488
28.005,130.829,91.420
23.417,57.992,67.642
23.378,67.038,67.700
23.663,76.059,89.818
26.069,99.585,109.382
26.756,110.385,72.684
27.820,123.647,83.380
29.933,126.375,61.616
23.412,48.136,65.999
23.270,61.149,82.196
24.312,78.945,71.952
26.575,89.979,114.669
25.434,90.674,81.374
26.704,98.288,88.771
25.786,105.636,60.005
28.196,108.203,97.118
27.203,105.368,76.930
28.048,112.331,87.816
28.662,117.191,65.931
28.554,121.159,70.368
29.719,126.551,94.290
25.290,53.330,101.915
24.501,62.008,76.174
24.921,68.362,119.052
25.990,76.985,93.978
27.472,87.630,115.639
26.056,101.130,60.248
27.791,99.644,88.033
27.976,102.318,80.155
31.130,118.786,109.268
25.317,55.396,59.017
26.369,69.279,68.880
25.573,67.102,81.590
26.801,68.753,96.683
27.645,81.263,108.749
27.198,81.739,92.441
26.784,89.404,63.984
29.089,89.429,125.712
28.837,95.069,102.839
31.097,113.504,103.941
31.061,117.942,96.044
31.861,130.009,89.707
33.182,130.745,98.815
26.284,47.155,60.517
27.100,51.696,107.527
27.926,74.451,118.908
27.487,86.476,72.437
29.088,95.244,86.700
31.640,111.128,95.938
30.923,110.244,73.396
34.222,124.483,104.211
33.381,126.295,97.466
27.738,43.467,85.351
27.940,49.816,90.765
28.006,58.524,61.003
31.063,105.588,84.913
33.970,122.889,97.289
29.837,30.065,79.132
29.972,60.288,100.645
29.775,61.777,108.918
29.746,71.679,114.549
29.656,74.965,67.905
29.870,73.493,94.890
29.759,88.175,69.345
32.767,94.670,120.935
30.093,95.853,64.121
33.899,105.837,107.864
35.843,120.826,104.268
30.404,34.345,96.139
29.936,50.859,75.171
30.738,60.697,64.938
30.869,79.073,68.097
31.409,85.219,96.087
33.627,94.542,113.939
32.964,95.891,101.097
33.044,99.592,98.263
33.010,103.482,80.697
33.399,106.767,92.990
32.277,44.125,97.648
31.018,48.455,88.865
31.855,61.276,90.062
31.973,77.220,97.076
31.833,79.475,75.379
32.994,84.217,106.976
41.930,145.696,101.627
32.074,40.867,73.150
31.998,44.200,71.899
32.939,83.539,71.975
33.169,86.501,93.443
32.470,88.162,57.873
33.530,90.480,93.958
35.575,92.342,131.224
33.969,93.844,91.372
34.707,99.394,79.360
35.531,107.541,60.925
36.836,114.648,97.016
40.533,133.531,103.484
33.032,42.567,62.031
33.383,39.914,89.903
33.502,57.596,118.098
33.815,66.236,67.141
34.104,71.566,127.291
33.776,76.601,77.961
34.522,77.037,125.424
36.284,104.479,61.766
39.973,120.119,109.778
34.369,37.897,77.838
34.496,58.647,129.215
34.878,72.811,69.931
35.240,73.894,114.826
35.007,76.031,105.861
36.233,79.641,120.045
37.076,86.483,118.767
36.601,96.440,85.909
38.385,106.083,100.211
42.366,126.991,113.010
36.890,43.069,99.736
35.456,54.238,60.808
36.556,54.936,107.443
36.093,61.898,104.980
35.801,67.861,138.599
35.746,70.800,82.184
38.220,93.721,105.825
41.363,113.161,109.620
43.194,127.039,106.906
44.075,132.966,109.041
37.375,23.870,83.497
36.368,41.536,81.152
36.796,48.620,71.504
36.182,54.583,80.646
36.258,59.184,82.895
36.651,65.347,60.269
37.063,69.438,100.036
35.876,79.102,57.898
37.111,80.732,95.785
38.897,81.218,132.022
38.959,82.967,118.133
39.147,85.990,126.082
40.729,94.121,116.291
39.012,100.248,62.971
38.989,97.429,91.996
39.734,111.074,61.792
