17.503,104.027,64.824
19.220,104.168,87.154
17.608,114.236,50.949
21.383,120.361,68.064
21.382,83.913,49.174
21.787,108.628,85.701
22.022,125.611,73.362
21.101,104.381,52.308
22.726,83.903,73.998
25.057,126.875,65.903
24.726,94.645,50.233
25.587,117.732,76.295
25.222,130.748,89.875
25.194,135.049,90.058
24.844,80.280,59.661
25.398,95.978,128.182
26.570,105.705,86.046
26.813,122.742,81.977
26.895,126.147,81.086
27.063,142.261,79.882
28.717,153.997,58.633
25.668,57.210,67.177
25.510,62.284,83.705
27.372,78.668,122.458
27.150,84.618,119.059
26.179,94.971,65.941
26.385,94.180,74.198
26.099,100.216,61.980
25.987,106.548,50.853
27.929,102.095,97.112
28.819,124.455,71.341
27.897,127.623,87.111
27.935,88.001,80.911
27.631,91.147,122.841
27.923,112.108,113.175
29.156,115.198,84.300
27.781,116.051,118.066
29.066,123.116,88.977
27.650,55.075,88.949
27.066,67.431,65.969
28.102,66.825,116.482
29.227,95.401,57.275
28.848,98.372,59.125
29.820,96.360,115.856
29.084,98.019,131.102
29.083,101.033,135.037
31.340,134.630,59.966
34.757,56.221,47.928
30.868,74.483,86.265
29.943,79.404,68.849
30.006,76.750,94.603
30.949,81.976,80.896
30.193,83.282,104.933
30.166,82.895,111.505
29.762,86.953,134.824
31.001,95.073,97.765
31.096,98.960,103.203
32.906,125.617,70.913
30.901,125.880,102.043
28.984,44.821,78.802
31.228,61.494,91.257
30.301,75.979,130.977
31.851,84.967,120.928
31.417,93.038,69.015
31.993,101.916,113.937
32.558,107.918,87.262
32.279,111.249,101.154
32.079,119.957,103.313
31.451,133.961,105.197
33.920,138.015,72.714
31.439,56.410,72.797
31.649,72.588,48.711
31.899,68.003,130.212
32.989,89.962,72.110
31.462,86.497,141.088
32.810,100.370,64.947
35.799,119.143,67.446
35.083,129.884,75.590
35.213,133.589,53.197
35.190,144.919,67.496
33.848,68.243,92.397
33.546,67.564,121.848
34.376,84.034,71.212
34.109,87.362,64.918
34.176,86.977,103.893
33.769,101.220,46.760
33.633,112.079,114.283
35.983,116.963,88.094
37.176,119.751,62.355
37.065,126.007,67.825
36.840,129.317,58.663
34.222,125.828,99.716
35.231,134.020,90.238
