13.087,118.093,57.812
15.236,126.585,59.110
15.522,129.984,55.812
14.794,131.785,39.708
15.274,125.792,49.140
16.012,135.142,40.640
16.198,138.956,36.380
14.266,112.140,55.013
20.157,142.260,50.488
19.263,144.431,39.431
10.301,86.447,43.596
12.597,99.412,47.027
18.631,131.858,47.645
19.677,127.827,69.747
21.646,131.641,79.008
20.064,135.529,61.421
16.268,110.265,57.184
18.702,122.245,46.894
19.802,130.155,52.563
20.971,132.103,62.699
21.154,146.804,38.845
22.352,148.272,44.465
13.208,71.980,41.705
12.386,82.566,44.224
13.083,87.477,47.184
19.867,125.512,51.452
27.033,148.483,65.652
20.809,149.887,35.452
22.959,116.637,89.758
21.751,129.580,49.094
24.938,128.976,83.364
26.660,135.853,88.013
26.722,139.368,75.034
16.295,87.950,53.918
20.127,100.010,74.421
21.335,94.529,97.222
20.068,109.244,53.514
24.781,123.744,78.385
24.631,138.894,44.347
28.761,142.035,81.700
25.811,146.017,44.366
17.477,88.426,51.697
19.034,93.786,63.639
23.013,121.197,56.173
29.125,138.961,73.710
28.536,151.710,48.472
17.839,61.395,52.482
18.795,87.178,49.788
23.171,100.044,81.835
23.383,114.622,61.148
25.442,113.481,88.974
27.953,124.817,103.629
29.189,133.219,93.662
31.482,145.405,84.627
29.050,138.734,57.997
32.105,148.693,65.540
22.897,80.885,102.543
24.312,110.475,75.928
26.838,106.903,96.777
27.385,110.380,105.744
26.807,112.478,92.996
27.930,116.356,107.228
31.972,141.747,60.583
31.203,142.519,53.205
33.109,150.108,64.713
32.171,148.441,56.865
29.916,156.449,44.262
23.988,87.372,80.797
22.803,90.455,69.120
22.176,94.972,55.170
24.059,104.519,64.491
29.775,119.183,88.703
28.126,128.186,50.051
32.121,137.021,97.773
32.165,138.987,62.186
34.163,149.991,84.017
30.750,150.026,45.580
33.728,154.464,55.192
32.036,154.197,49.317
19.348,49.821,41.134
21.902,71.223,49.942
23.071,85.221,61.965
26.257,110.695,66.781
28.665,104.755,112.836
28.029,123.213,53.167
31.499,124.167,92.726
30.861,130.847,66.035
36.282,144.784,71.462
36.596,146.154,70.591
37.053,151.157,75.604
24.244,82.934,57.694
26.764,87.172,89.680
24.714,87.943,62.098
29.940,100.222,102.639
28.361,114.012,56.778
31.457,106.477,132.653
30.573,110.235,98.481
31.942,120.388,96.634
32.923,122.564,87.856
32.378,133.129,62.358
36.664,143.415,77.633
36.122,151.558,61.186
24.187,67.942,55.212
26.813,77.067,81.128
27.305,77.392,100.433
28.468,94.108,73.249
28.231,102.343,58.587
31.725,99.118,119.818
31.119,104.731,113.807
32.680,107.229,134.412
35.869,139.979,91.161
35.343,136.601,54.417
36.959,139.143,79.585
38.915,149.376,78.099
39.313,150.031,70.072
22.649,40.182,43.646
28.009,80.903,74.920
31.171,78.764,118.072
33.423,98.152,135.212
35.196,118.634,129.349
38.695,143.613,104.620
23.722,40.083,45.551
24.931,52.907,63.316
25.091,52.074,48.957
26.946,68.134,53.968
28.282,74.723,62.288
30.062,91.575,84.711
33.305,78.358,126.682
29.315,90.810,60.362
30.763,97.852,71.973
30.818,99.568,63.320
35.634,112.990,134.592
36.445,118.296,124.691
34.366,121.710,75.326
37.009,131.277,55.530
37.282,128.691,85.315
38.717,135.187,84.552
29.720,70.946,108.233
33.413,85.467,115.843
31.936,96.033,65.598
31.923,100.990,78.399
34.044,94.664,111.522
35.550,92.236,142.533
35.152,100.404,116.993
33.712,110.043,54.275
34.054,119.075,54.052
38.653,123.963,111.764
37.960,125.209,89.721
36.607,126.888,68.954
41.065,146.852,85.410
43.229,160.981,69.617
26.970,40.102,40.417
27.185,50.249,61.340
27.142,48.907,44.483
32.235,76.208,96.496
33.326,90.163,55.775
33.014,103.902,72.339
37.645,106.818,129.582
36.876,112.270,100.001
37.327,115.929,106.754
40.580,127.024,117.905
38.376,129.031,59.870
40.339,135.565,91.506
29.648,54.884,53.412
31.842,63.288,83.511
30.523,63.215,64.445
35.912,79.106,116.904
37.264,89.557,123.584
36.077,93.313,105.247
37.016,99.932,109.166
36.017,111.806,57.896
35.706,115.631,61.844
39.111,108.124,124.433
37.269,119.515,73.213
38.858,127.148,54.550
38.759,122.498,77.578
41.801,129.500,105.141
45.477,154.610,81.826
46.130,160.088,84.517
45.807,159.825,77.805
29.168,46.380,55.627
31.906,64.033,56.748
33.946,74.580,66.660
36.952,60.714,128.630
35.403,90.288,71.072
37.757,79.733,142.773
37.040,89.504,113.991
36.670,111.109,64.962
38.497,112.076,145.029
39.800,115.620,138.466
42.661,133.582,128.746
44.891,148.751,95.860
35.060,70.832,83.793
35.827,89.407,78.675
35.822,88.875,63.189
35.992,92.344,81.698
38.198,81.604,147.127
39.587,87.451,135.786
39.858,98.788,116.988
38.938,101.669,99.010
39.845,102.157,142.471
40.130,113.464,88.196
40.126,123.513,52.907
43.176,126.681,97.912
43.570,130.146,127.084
44.048,131.868,121.429
